id,genre,track_name,artist_name,valence,energy,lyric,mood
31sN4F1XtVRuXQMugFQ77w,dancehall,Love Yuh to Mi Heart,Vybz Kartel,0.298,0.686,Y,
4Kty4Y6S4DskNQkTJSI7JJ,dancehall,Luv Me Girl,Mavado,0.333,0.71,Y,
2bogRyaG0LMCj3x14Vuvy3,dancehall,Million Dollar By Morning,Vybz Kartel,0.759,0.867,Y,
0Awl6MSrdx1Ditv77tvXSV,dancehall,Monster Winer,Various Artists,0.834,0.851,,
6NWTqnJZsiDvlatbmw0fSs,dancehall,My Story,Various Artists,0.344,0.705,,
2xl3jVTWcAV0XNFT5gd1uG,dancehall,Nuff Gal - Raw,Demarco,0.826,0.925,,
2j1NrjGoLuBb0RgEnBLcBo,dancehall,Nuh Compatible,Various Artists,0.623,0.686,,
6n142P13xoz7yVX6XEdq8S,dancehall,Nuttin Nuh Go So,Various Artists,0.772,0.798,,
27eniaCdcAbXMigvOtlnK1,dancehall,Oliver Twist,D'banj,0.85,0.9,,
7Kh8RtMvZrGrkjM7TXYnBi,dancehall,One Man Raw (feat. Vybz Kartel),Gaza Slim,0.517,0.549,,
2hj4INbCeEhiYsuBgAoNc8,dancehall,Op med ho'det,Natasja,0.859,0.676,,
4RdUpI3iTwqzCQe9ttKB5Q,dancehall,Other Side of Love,Sean Paul,0.261,0.793,,
4rFPklaHUA1oBmdGeiG6AP,dancehall,Party Tun Up - Remix,Various Artists,0.707,0.832,,
6Xygq3nkzgoSwONX43yWRj,dancehall,Peanut Shell,Vybz Kartel,0.955,0.764,,
6GC6lcKgjCdsdIz5OiCUw5,dancehall,Pon de Replay,Rihanna,0.498,0.64,,
5AJacuBTurHJV4qS5cj4ie,dancehall,Popcaan Says,Popcaan,0.648,0.823,,
4SMDAPxno8F6cO6vdpmJEU,dancehall,Press Trigger,Capleton,0.932,0.689,,
0KAKJXHH05vOEWJKeasaPZ,dancehall,Real McKoy,Bounty Killer,0.671,0.461,,
3B6HCdTNxPboSf51bY1gL6,dancehall,Represent,Konshens,0.666,0.842,,
1REJRpQNstNXaPtWSrsHa3,dancehall,Ring the Alarm,Various Artists,0.733,0.582,,
7hDidUfhyMQI5BLSv1aqBT,dancehall,Rise Up,Various Artists,0.568,0.472,,
0Nn0gTTJ7MuB6uFnjQN3HS,dancehall,Saddest Day,Wayne Wonder,0.454,0.554,,
65di8HE8455AH7WUkeHThm,dancehall,Sex & the City,Vybz Kartel,0.542,0.731,,
5qwYfRVxrGMTbH5eKjbjDu,dancehall,She Like Me,Various Artists,0.194,0.69,,
5Fc2diaL9rKxukYeHV6T9i,dancehall,Shelly Ann,Red Rat,0.822,0.748,,
4uoB98OgGSQxivY4EyFyWd,dancehall,Show It,Demarco,0.729,0.692,,
4EuCbgJXEBIUYHVW4nBYwD,dancehall,So Bootylicious,Various Artists,0.795,0.522,,
09yYPpvLgnfzGrF3wPiohL,dancehall,Some Bwoy,Various Artists,0.673,0.692,,
2KyeRuRvBxIzmUHM7ETkOf,dancehall,Tempted to Touch,Rupee,0.961,0.578,,
7dhjddZIZXW7dngag77Uwm,dancehall,Thank You Jah,Vybz Kartel,0.619,0.889,,
5k0nzfSO9qYM3vZd7g5Hyt,dancehall,The Bruk Out Song,RDX,0.91,0.962,,
7ngQpwjJbosWoSd1S44Jbb,dancehall,Things Mi Love,Alkaline,0.728,0.698,,
4UuE6X73ULJZcZeSCyntMI,dancehall,Tilbud,TopGunn,0.591,0.737,,
2w7Cyllyv4El4wKqe7spNd,dancehall,Top Shotta Nah Miss,Mavado,0.477,0.77,,
3ie9nHp9SO2ruonXHJLkVk,dancehall,Tun Up (Raw),Cham,0.538,0.5,,
7x52Twhyn6H57qFmyGY2us,dancehall,Twice My Age,Shabba Ranks,0.929,0.419,,
1YjBJlLZh4wwnfYZCr3jrE,dancehall,Under Me Sleng Teng,Wayne Smith,0.91,0.508,,
3UdqmkCXZdvYIUAjBvnNDk,dancehall,Virginity (feat. Gaza Indu),Vybz Kartel,0.817,0.699,,
7k8uO5gg1ya9fPMynCuwpt,dancehall,Vitamin S,Cham,0.921,0.772,,
1PVwUVfta1kH6u4fVaahVl,dancehall,Vybz Kartel - Business (Raw),Vybz Kartel,0.694,0.772,,
6apAGSTgzF7CSSzkCUXkuH,dancehall,We Want Paper,Various Artists,0.877,0.874,,
0LD41XeJmVnxrW4l8VV62g,dancehall,Whine,Various Artists,0.621,0.584,,
1bYynmgkifuEq9VgpAZt4y,dancehall,Wicked Dickie,Various Artists,0.789,0.918,,
4wRflVOo571jhoncK4C5vT,dancehall,Wild Out,Collie Buddz,0.873,0.814,,
6jhifRarrcSU7MAdhoYMWz,dancehall,Willie Bounce,Various Artists,0.668,0.836,,
1h1JsYN9IMkW5myPQUyPQa,dancehall,You Like It,Various Artists,0.873,0.858,,
6bN1iuIkiYb8DMlPlGZfzd,death-metal,Abeyance,Be'lakor,0.088,0.925,Y,
4SXbZbMoKTaBAFcsbSkdc4,death-metal,Annihilation of the Wicked,Nile,0.0887,0.837,Y,
29yY6CmwvQ1p5esW32aYp5,death-metal,Arbeit Macht Fleisch,Carcass,0.154,0.996,Y,
6voHpkaPI5oeGCkDHBtXAy,death-metal,As I Slither,Kataklysm,0.28,0.988,Y,
753AEnTCL3s7nb60PDLxu4,death-metal,At One With Nothing,Morbid Angel,0.28,0.937,Y,
4B6HeC0AO1hXAHE9jl5UJT,death-metal,At the Behest of Their Death,Bloodbath,0.19,0.96,Y,
1soUWkbzhyu69sPLlcsZbL,death-metal,At What Expense?,Dying Fetus,0.373,0.86,Y,
55z8YmB6aRSQuoC0e5iZ1c,death-metal,Babylon's Pride,Decapitated,0.117,0.981,Y,
3ytqID1T478uv1aZoHaDZS,death-metal,Baptized In Blood,Death,0.0957,0.859,Y,
5npEtAxoYw7y0Qqg986qGV,death-metal,Bastard Son Of God,Bloodbath,0.139,0.987,Y,
6uFzWmKUULpFbWXzDZu2Tw,death-metal,Beginning of Sorrow,Suffocation,0.222,0.99,Y,
48JB1RF92JFSeCbzpixKf0,death-metal,Blame It on God,Deicide,0.237,0.934,Y,
6c3AxpSUeHFJajQvh6A806,death-metal,Blasphemy,Morbid Angel,0.0853,0.97,Y,
6Kw0JSWfXsvqd3BllTemmW,death-metal,Bleed For Me,Dismember,0.131,0.982,Y,
4eGGMGo4QlBcFY2P154OdX,death-metal,Blessed,Decapitated,0.281,0.963,Y,
4ZZN7MVT9WaRlZMvhM6eMh,death-metal,Blooddrunk,Children Of Bodom,0.25,0.943,Y,
5WA4HUZOT5PHKnGf7nSaoX,death-metal,Born Dead,Death,0.227,0.988,Y,
3Ydy4osMCct5i2aeyOGSm0,death-metal,Brave New Hell,Bloodbath,0.323,0.979,Y,
1nS7bYv66OXdVnztWgC4B7,death-metal,Buried Dreams,Carcass,0.22,0.99,Y,
5OMIGHtaeyTwUNAqFqINR2,death-metal,By the Light,Obituary,0.468,0.709,Y,
641ntKrSCGimRngZESb7Vn,death-metal,Carnal Leftovers,Entombed,0.27,0.975,Y,
3MDiYaZtWgaqZ9b8J797Uy,death-metal,Chaos,Vader,0.0713,0.912,Y,
7jok5zvxnrQuK2N7psZHyN,death-metal,Chapel of Ghouls,Morbid Angel,0.203,0.965,Y,
4MhwZD8QgkHlY9kagWJgV5,death-metal,Children Of Decadence,Children Of Bodom,0.323,0.988,Y,
0jZhHr69TRkqHbQ4MxgWKy,death-metal,Confessional Rape,Deicide,0.595,0.852,Y,
4XDaJPLGKGm43T640r8pwy,death-metal,Conquer All,Behemoth,0.256,0.936,Y,
1hMwDL1nsMRkn1WucDim7p,death-metal,Conquered By Sodom,Deicide,0.175,0.957,Y,
13zQG2aqwXY50kiXQeFlTj,death-metal,Coronary Reconstruction,Aborted,0.0861,0.984,Y,
2M39Q7j8nPEUDFbI9N7dYv,death-metal,Day of Suffering,Morbid Angel,0.495,0.822,Y,
3VLZDmDOOXTafbvHbG1Rb2,death-metal,December Flower,In Flames,0.202,0.992,Y,
3z07My8amTDzrkpAtGoe1k,death-metal,Denied,Obituary,0.0741,0.96,Y,
6VqU0I8OvuB7jq4T4xEJez,death-metal,Descend Into Depravity,Dying Fetus,0.43,0.873,Y,
4KaqmYXcjuaMH2zQW5BIFx,death-metal,Die Rache Krieg Lied Der Assyriche,Nile,0.0353,0.96,Y,
3iqNbLhA9d4VAZ3rDACVTh,death-metal,Doctrinal Expletives,Carcass,0.408,0.984,Y,
7Fj4p5kkPXnHZztnDM4g3Z,death-metal,Drink from the Cup of Heresy,Bloodbath,0.0657,0.991,Y,
2ONXAtDhRcs4GZacLpuoqm,death-metal,Enduring The Eternal Molestation Of Flame,Nile,0.13,0.962,Y,
6d7NYGHnERVukwSC8steV2,death-metal,Enemy Within,Arch Enemy,0.0576,0.994,Y,
61pIREEN47HGiCd1uaKGW3,death-metal,Equivalence,Insomnium,0.08,0.731,Y,
223nZm4LXvGTRVjGz3MPQu,death-metal,Fearless,Hypocrisy,0.15,0.985,Y,
3cKaflywHw6Dl6dCrpUSvI,death-metal,Focus Shift,Dark Tranquillity,0.195,0.982,Y,
60wWH04cf7IsUTtWnQdzdI,death-metal,Forensic Clinicism/The Sanguine Article,Carcass,0.292,0.826,Y,
2bySTTYmlEqSZRVPjE37Eb,death-metal,Funereality,Autopsy,0.0389,0.712,Y,
0lcZMKgNq5vtjwF5tra817,death-metal,Gates to Hell,Obituary,0.0381,0.995,Y,
4ZCt6ToJ1DBACvDojmRISv,death-metal,Graveland,In Flames,0.538,0.978,Y,
1PBhzfzTAZ5qyIfzqPqign,death-metal,Heartwork,Carcass,0.177,0.995,Y,
14TWQ7ad76cm2bRenUfCFV,death-metal,Human Waste,Suffocation,0.482,0.979,Y,
3bQoMbPYOvvseHaSOWAQ3Q,death-metal,I Cum Blood,Cannibal Corpse,0.449,0.988,Y,
4ewQrSaNUxhhCyLBG1KaLj,death-metal,In Honour of Reason,Fleshgod Apocalypse,0.0755,0.94,Y,
5D0VKkbXIVO9XvWAA4LzF0,death-metal,In Times of War,Dying Fetus,0.353,0.948,Y,
06QV4Q9fNwP8mBI1zILXsm,death-metal,Jesus Wept,Suffocation,0.273,0.945,,
6jCQ5sTAAHiuPt5GTvTbaI,death-metal,Libation Unto the Shades Who Lurk In the Shadows of the Temple of Anhur,Nile,0.0392,0.0915,,
4fVsWHnujGYgnbqQRphv0V,death-metal,Marital Decimation,Suffocation,0.419,0.959,,
2GOot4bLeyq2uxazFAq2ri,death-metal,Mindset,Obituary,0.285,0.92,,
6E9XfWuevkNuczVGClFpfn,death-metal,Monochromatic Stains,Dark Tranquillity,0.404,0.936,,
2KGH9mcrOpe678C5SzTmgM,death-metal,Nar Mattaru,Morbid Angel,0.0855,0.392,,
7wgL61A2RS9ibpvbODl8ag,death-metal,Nas Akhu Khan She En Asbiu,Nile,0.0597,0.92,,
1OmREWtyPyf1Oe8riUiC2n,death-metal,Nerve,Soilwork,0.118,0.965,,
3azjJtSvvNniFZEjMZnRPb,death-metal,Nihility (Anti-Human Manifesto),Decapitated,0.121,0.989,,
7gNMuSYi2W15nKyUHNbjGR,death-metal,Not Of This Earth,Deicide,0.0901,0.993,,
0sRjs9Ihq8bW4eEkzLGPtr,death-metal,Ocean Gateways,Obscura,0.128,0.979,,
1uOkapWUZPXQRRHTAAfu6E,death-metal,Omerta,Lamb of God,0.185,0.98,,
0X8GcTOE9dwAhgQeJI7dQK,death-metal,One With The Flies,Soilwork,0.367,0.958,,
5Nj6j8jW1hbPNhHk0IUZeG,death-metal,Out Of Hand,Entombed,0.776,0.99,,
2J0zsqo04UTxDzI82zPfxW,death-metal,Outro,Bolt Thrower,0.302,0.296,,
3YJAEuOA3l7qZGmA1Rsw1A,death-metal,Papyrus Containing The Spell To Preserve Its Possessor Against Attacks From He Who Is In The Water,Nile,0.0545,0.989,,
2Y0Zb2iYC5mys5z44zjkNM,death-metal,Praise the Lord (Opium of the Masses),Dying Fetus,0.2,0.972,,
1bhT7RgdMM1rHqbkpoREdR,death-metal,Premature Autopsy,Entombed,0.194,0.961,,
5Pm9uuEL0q6aXSRT3161UP,death-metal,Psychosocial,Slipknot,0.352,0.989,,
48zi76YORvpiYO67liH70R,death-metal,Revel In Flesh,Entombed,0.305,0.948,,
2HLAW5nWSrq7amn9PwU5hk,death-metal,Ride For Vengeance,Amon Amarth,0.0395,0.994,,
2mJjOPGlC7k6jRHn24Tuhj,death-metal,Rise Of The Undead,Vader,0.0921,0.989,,
08Ga5zdhJ1918hy5FDjf2f,death-metal,Skin Her Alive,Dismember,0.225,0.98,,
4Mu0pKQazFpfWSzjBUGVbA,death-metal,Slaves Shall Serve,Behemoth,0.123,0.989,,
1KFbAxV9AHHrq3UwVVovuZ,death-metal,Supreme Humanism Of Megalomania,Nile,0.15,0.918,,
0DKQvjWmIPjV7rsQVzlp0y,death-metal,Symbiotic In Theory,Necrophagist,0.0818,0.982,,
03LNtELU3mftqFQw8qYqrW,death-metal,Synthetically Revived,Suffocation,0.643,0.907,,
38Ql1hgcSxnWwzgM40INI1,death-metal,The Ancient Ones,Morbid Angel,0.501,0.882,,
4CWIZphm2ACRlkGKIkfzTE,death-metal,The Egoism,Fleshgod Apocalypse,0.0697,0.993,,
25rV4FtSRFr3nYOcMB7y0M,death-metal,The End Complete,Various Artists,0.339,0.919,,
3tHxCgPSnEjffNDDpiSZEM,death-metal,The Gallery,Dark Tranquillity,0.392,0.926,,
5DuR0Z1si0uokGndc987rd,death-metal,The Immortal,Arch Enemy,0.365,0.97,,
7zKweXON2KcgXizqUcu7lf,death-metal,The Philosopher,Death,0.498,0.923,,
15RupVxIQAPbUgqhlE9vxd,death-metal,The Purge,Immolation,0.0499,0.99,,
0sObxZUKqdPfgjG9ahSlP5,death-metal,The Pursuit Of Vikings,Amon Amarth,0.488,0.967,,
1YcwDodDzFBQ4evAGZonM7,death-metal,The Stillborn One,Necrophagist,0.114,0.986,,
13ORo6nuNhNLniacmJVocI,death-metal,The Truth Above,Deicide,0.0792,0.968,,
1jyeknQl9iy8sfUafUW5f3,death-metal,The Truth Beyond,Entombed,0.103,0.987,,
7tdxgBJV42O13E8p8KxT70,death-metal,This Is Hell We're In,Deicide,0.215,0.986,,
6rI7U4cjZmfRC2vYLAw3ey,death-metal,Trail Of Insects,Bloodbath,0.265,0.916,,
2Bjorj9OTu1zrTZcXIJMFC,death-metal,Trigger,In Flames,0.278,0.966,,
4VopgFraYPmoVtSK1mTBMK,death-metal,Triple Corpse Hammerblow,Children Of Bodom,0.429,0.966,,
4cBHEdVMxYJWsF6xi7uqDY,death-metal,Umulamahri,Morbid Angel,0.171,0.931,,
12qGKZwI1pkBYDpthPCmNY,death-metal,Vacant Planets,Death,0.606,0.868,,
118KmcGNbffDdy8SEdAniq,death-metal,Visual Delusion,Decapitated,0.0506,0.979,,
6bldg6B5SIW9kjp5XdDTcQ,death-metal,War Master,Bolt Thrower,0.169,0.92,,
2knZJYjLYRezPC8j6E25KC,death-metal,Winds of Creation,Decapitated,0.521,0.945,,
5DJkaOtzz49g1p2tepUsRX,death-metal,World Of Shit (The Promised Land),Morbid Angel,0.116,0.932,,
1lFYsQ3TK664YLEVTXqGE0,death-metal,Yezd Desert Ghul Ritual In The Abandoned Towers Of Silence,Nile,0.383,0.581,,
0dFuSxEhKe9NnOfpmV5cZM,death-metal,You're Better Off Dead,Children Of Bodom,0.585,0.96,,
6IOfCyfp40rloeIbqVvvqg,deep-house,2 Know U,Doctor Dru,0.577,0.47,Y,
03lte2M09nHxtjeegVYJES,deep-house,Adrenalin,Scuba,0.342,0.762,Y,
5w0JG0ILW4thYN45A7FXK9,deep-house,Airbourne,Various Artists,0.79,0.539,Y,
5snyhxAh55A2wlNRH7VVZJ,deep-house,Another Love - Zwette Edit,Tom Odell,0.462,0.554,Y,
7JN3XR7ZO5h2W42UBK561I,deep-house,Anubis,Various Artists,0.75,0.562,Y,
0n4yx5XNARIwBV4535D8Gi,deep-house,Arrow And Bow - Marek Hemmann Remix,Oliver Koletzki & Fran,0.523,0.57,Y,
4puapDjkeFT04V1ptqbMQ0,deep-house,As If - Radio Edit,Various Artists,0.714,0.683,Y,
0BmNEP4GXm3JC6tRLs79wr,deep-house,Ask Yourself,Julio Bashmore,0.484,0.708,Y,
20bNRgJ7cf3UNtE9D7RvuI,deep-house,Bella,Finnebassen,0.465,0.549,Y,
26fwlVGkISUr5P91hAeTW8,deep-house,Body Language - Interpretation,Booka Shade,0.615,0.76,Y,
3u2ua0cftbqceO4lNYyLt7,deep-house,Broken Toy,"NR&, Nomi Ruiz, Rampa, &ME",0.35,0.727,Y,
3pTa9TVqe4KtwySMEemEoU,deep-house,Chloroformd - Original Mix,Pleasurekraft,0.509,0.727,Y,
37sZMArjMiqxZrX7hWKiho,deep-house,Close These Curtains - Stimming Remix,Yoko Duo,0.133,0.366,Y,
1unGEnFp7ZVZLhKVzOrVlp,deep-house,Closer - Original Mix,Muzzaik,0.606,0.923,Y,
3CqP60RUsrhRDJus3yalAF,deep-house,Control - Joe Goddard Remix,Disclosure,0.458,0.911,Y,
0dH4nysQBwvB8SL9bMGwpD,deep-house,Cream,DJ Hell,0.43,0.692,Y,
5G2BtNuy2HC7gKkBunF5kC,deep-house,Cycles,Gorgon City,0.312,0.667,Y,
1WXvwQjWr0rtc9TknZp80I,deep-house,Deep Winds,Various Artists,0.434,0.554,Y,
1Ciw4GOCKpgjSNwHNLOHyf,deep-house,Detroit Sound,Soul Designer,0.579,0.8,Y,
19W5Y8z2cIbLS4KUsYj6I5,deep-house,Distrait - Original Mix,Steve Lawler,0.407,0.481,Y,
6Dseq0qPG0v7gdONLjAJpJ,deep-house,Do It - Original Mix,Various Artists,0.676,0.822,Y,
7bEPjQ1OKFUmg1m4oukyZG,deep-house,Domino,Various Artists,0.214,0.687,Y,
1pPFW8EMoxechD1tdXdwYb,deep-house,Don't Go,Justin Martin,0.36,0.549,Y,
615DsUjb7Nd3PdaCZYZwpX,deep-house,Don't Go - Dusky Remix,Justin Martin,0.816,0.906,Y,
44uPZYQNLFvT3FpAboWlKx,deep-house,Envision - Argy Vocal Mix,Osunlade,0.412,0.773,Y,
6a04Qsx3epizwgg20t3JZe,deep-house,Every Day,Dusky,0.722,0.774,Y,
0EoQOHYpuh0utkqMmDHyPj,deep-house,Everyday & Everynight - KANT Remix,Nolan,0.56,0.54,Y,
2j8cZ0bujTT48KKixcOEBX,deep-house,Everyday (Amine Edge & DANCE Remix),Adana Twins,0.244,0.661,Y,
3VjFTsWQLvOVr2oJ4PMyjC,deep-house,Fade Out Lines,The Avener,0.687,0.693,Y,
4ZyYa14PqEM4CkPMTv4HeA,deep-house,Feel - Original Mix,Shuja,0.872,0.893,Y,
1IbNYr8ByXsgwGbmOxLBXP,deep-house,Friends,Solomun,0.555,0.505,Y,
232HDN1OQ12Pdw4qb9wzKu,deep-house,Give You Up - Darius Remix,Crayon,0.66,0.507,Y,
2wT61I0Zqfbdzrkr2dGd8r,deep-house,Grab Her!,Disclosure,0.451,0.899,Y,
2gEeWHEFtrXdShvBkuAXHq,deep-house,Greyjoy - Original Mix,P.A.C.O.,0.607,0.499,Y,
2TIImXfhupVF9JYynF5Uki,deep-house,Hartwood,Rodriguez Jr.,0.28,0.499,Y,
4WbNyQy4wVdfopMrApBWQA,deep-house,HyperParadise - Flume Remix,Hermitude,0.312,0.827,Y,
4hO2eDEaz4hUTLvN4LN8DQ,deep-house,If U Got It - Radio Edit,Chris Malinchak,0.377,0.723,Y,
6Tn0ytIuayunuAZ0A1WtuP,deep-house,I'm Not,Oliver Schories,0.472,0.436,Y,
5e6ltkEapmCbst7fwncdSI,deep-house,Imprint of Pleasure - Original Mix,Tube & Berger,0.499,0.615,Y,
6HLFDWBJcHJPiS7ATK5WDv,deep-house,In My Dip - Original Mix,Tube & Berger,0.166,0.67,Y,
7JYpDFUSHL8wcxZdqaKA1N,deep-house,Infinity - Radio Edit,Infinity Ink,0.563,0.602,Y,
32o1aRrbsRpAdqAwXARaXl,deep-house,Is This Something - Original,Various Artists,0.128,0.338,,
2IQOvayWaFrpkood7514QQ,deep-house,Juicy Fruit,Various Artists,0.878,0.596,,
0P7wa8dTJYpy05CggXqkLB,deep-house,Kids - Oliver Nelson Remix,Mikky Ekko,0.432,0.914,,
5cGajXPRGOdDJHoKSa6vH3,deep-house,Leave Me,Various Artists,0.235,0.742,,
5y5Af0PDCsaHBJ0ASUzOTl,deep-house,Loreley - Original Mix,Various Artists,0.0312,0.467,,
5v2a4gGFiF3LLPuyi3kzY1,deep-house,Love Inc.,Booka Shade,0.119,0.736,,
5wkA652P5RZkAfjSB6MuPG,deep-house,Love Too Deep - Original Mix,Redondo,0.949,0.776,,
25TTCd3DUGqAk4jjHbYVdh,deep-house,Mistakes I've Made,Eelke Kleijn,0.955,0.738,,
3MnwyrRYEKnk6F5G9RWuVY,deep-house,Moom,Mario da Ragnio,0.335,0.6,,
3T9SULWKPbFUKntASPZUBh,deep-house,Morning Factory,Osunlade,0.426,0.668,,
36zwzBjyHcN4iTfip5LzJe,deep-house,Mountain Top - Radio Edit,Kraak & Smaak,0.841,0.826,,
0DmKWNASFNSY1EW1Gu97IS,deep-house,Move On Out - Original Mix,Bontan,0.338,0.853,,
7kbTgC6h96UOBLhVZng6gO,deep-house,Move Or Not - Original Mix,Purple Disco Machine,0.53,0.899,,
0jDMEPMyIR45IltKlwyHcZ,deep-house,Music Rises Up (Claptone Remix) [feat. Stee Downes],Kyodai,0.786,0.65,,
20rGz8LDIm0shGV5MfNpVZ,deep-house,My House - Original Mix,Purple Disco Machine,0.518,0.438,,
7JO1eDSU1vnRTMubV330i4,deep-house,Need U (100%),Duke Dumont,0.412,0.632,,
6QWbjPnAcRV2K3m4qmdcQr,deep-house,Never Gonna Know - Lexer Remix,Ramon Tapia,0.354,0.486,,
3t7ubv3jEoV1twd5DJPwAJ,deep-house,Nices Wölkchen (feat. Apparat),DJ Koze,0.165,0.387,,
4a6prqOyhXeYQjaHI50iWt,deep-house,Night And Day - Dusky remix,Hot Chip,0.397,0.875,,
2JetQ4Jz4H90svAsIlu3Xw,deep-house,No Equal Sides,Audiojack,0.592,0.652,,
6ocWi01hGuVeJLbBeGwhNm,deep-house,No Illusion,Karmon,0.536,0.515,,
3XGxnY7xnMrAdYUyl5M8XJ,deep-house,Nobody Else - Original Mix,Dusky,0.528,0.79,,
149zx56uRggqDtJxDzO84m,deep-house,Oui Mais Non,Joris Delacroix,0.487,0.426,,
6YqTxWVcChGMGcyElk5gvI,deep-house,Over,Hannah Wants,0.437,0.859,,
20DLapd1cFKgF0kFcaF8Zd,deep-house,Perchance To Dream - Chez Damier Digital Dub,Michelle Owen,0.373,0.715,,
4Kk5tgDOPqSrsye4l7iQFw,deep-house,Point Of View - Original Mix,Various Artists,0.265,0.493,,
7kcUCIpVBK6w1OwoiiPSpi,deep-house,Raw Cuts #3,Motor City Drum Ensemble,0.154,0.855,,
3aexKoZXFK8V45JNwghMs3,deep-house,Reckless Ardor - Original Mix,EDX,0.762,0.737,,
3xD6xXV5aL0mAS8LbQZQaU,deep-house,Roots (feat. Signaljacker),Chopstick & Johnjon,0.318,0.439,,
6rrepIn2pSq64MnNalTjGW,deep-house,Satellite,Rodriguez Jr.,0.51,0.903,,
0IRAwx9pi1H9yKph1L5NXm,deep-house,Shake That - Radio Edit,Dansson,0.161,0.741,,
6MLWGCJ4OnfChlVwHAwtnx,deep-house,Sie ist Schön,Various Artists,0.178,0.5,,
5FafMlHUT0LZB9qfhUQUeG,deep-house,So Good to Me - Radio Edit,Chris Malinchak,0.416,0.465,,
2kOrSVDi8lCumZNJQDrzLQ,deep-house,Something Special,Various Artists,0.354,0.266,,
3EimXPMWeyzIof0zu4d2ht,deep-house,Somnambulism,Various Artists,0.182,0.83,,
4Y5Fahnhr8E9rBdRiOhUAp,deep-house,Starblazer (Original Mix),MYNC,0.0366,0.81,,
1xqjLdtB558KjSo7zvOXua,deep-house,Stay,Henry Krinkle,0.0763,0.494,,
16LSXbobYBqw92c8DDEfS1,deep-house,Still Loving,Andrea Roma,0.0579,0.672,,
6FPZOKCasfcy4wosTiVWB6,deep-house,Such a High,Various Artists,0.582,0.374,,
0gQhsweQc7qhqJPVlKrc08,deep-house,Summertime Sadness - Asadinho Main Vocal Mix,Lana Del Rey,0.413,0.516,,
4Rn9bgrs8AWdhNZ8nurLZp,deep-house,Sunset (feat. Marques Toliver) - DJ T. Remix,Compuphonic,0.676,0.419,,
76wyAGyuVfWhEeHPKV0XGF,deep-house,Sweeter Love,Blue Six,0.923,0.58,,
3GnPzCQTms2IzBcNnbadJS,deep-house,The Edge - Original Mix,Robosonic,0.731,0.634,,
11qIc2hRAYw2CHpFkTKSnK,deep-house,The Game,Friend Within,0.687,0.899,,
5UJKUneIvDSTR0oyNpJl5w,deep-house,The Leopard Extrawelt Remix,Minilogue,0.217,0.625,,
6LPaRfEIS9rl9tHyTPgJGZ,deep-house,The Voice Of Dru,Doctor Dru,0.373,0.479,,
5oLpT4y86IECyGirNASx4p,deep-house,Thirteen Thirtyfive (Lee Foss & MK Remix),Dillon,0.623,0.552,,
2TbcefZkF8WYzQYoxHEpCq,deep-house,Touch - Oxford Remix,Shift K3Y,0.847,0.564,,
37ResG70OyYuc41o6aQf7s,deep-house,Toxic - Original Dub,Schwarz 100,0.297,0.798,,
6og5fLPMYYwHtmeMpMUzYX,deep-house,Waiting for You - Fingerpaint Remix,Kris Menace,0.393,0.704,,
3a0D3ta7liR3M25hv6fLTL,deep-house,Watching the Stars - Super Flu's Watching a Piano Remix,Monkey Safari,0.504,0.626,,
2gR7Ub1gpVlt0DDgSUNoev,deep-house,We Are Child Of Love - The Mekanism Remix,Mario Basanov,0.642,0.459,,
4IpMZlF9XM9EUXquY48P58,deep-house,What You Do - Original Mix,Finnebassen,0.471,0.411,,
5Gj1FWdY2coL2N77Denocm,deep-house,What You've Done - Original Mix,Martin Ikin,0.632,0.948,,
5daYzFYr63Mk4sz7c92PAK,deep-house,You - Steffi Remix,Bicep,0.48,0.817,,
6W2yRiUkj95LmkJszIsmKr,deep-house,You & Me,Disclosure,0.692,0.883,,
40LVW7JhnBLm2G7BQtCf78,deep-house,You Are My Pride - Radio Mix,Nora En Pure,0.323,0.789,,
3UQ7GLdYhcWDCZSh1DPWoW,deep-house,Yvette,Marek Hemmann,0.264,0.527,,
4W9U8IVvV5pfCOhnk8lvzQ,detroit-techno,[Logo],Moodymann,0.558,0.708,,
2sVDGYd3ZRaiD1Xl9XfrPc,detroit-techno,4 My Peepz - Dubfire Rework,Paperclip People,0.317,0.773,Y,
1u32K3p3J3t31I2bWw4SZN,detroit-techno,Abzug - 2009 Remaster,Kraftwerk,0.594,0.626,Y,
0Dm5Howv0N64qVtkTsdF6I,detroit-techno,Acperience 1,Hardfloor,0.791,0.888,Y,
4PVTL8QxMhSUOf2C3UHzAa,detroit-techno,Alpha: Alive,Robert Hood,0.116,0.801,Y,
3seboH2v2gA46rZb9krU5I,detroit-techno,Amnesia,Mr. Fingers,0.561,0.733,Y,
7zsnUhmnL8jAu10AR6aka6,detroit-techno,Androgeneous,Kenny Larkin,0.432,0.83,Y,
6wl0JfhwvPsJrRrvFEuzQH,detroit-techno,Angel - Jerome S Vocal Dub,Carl Craig,0.334,0.755,Y,
3aCaoR4anIUgCyKHtQXOOX,detroit-techno,Aquatic,Deepchord,0.462,0.598,Y,
2JZbWHJPM2ke5HxuPJWSF5,detroit-techno,Are you God ?,Robert Hood,0.201,0.781,Y,
1EJVEEzuTGSXoulqQVwp62,detroit-techno,Aztec Mystic,DJ Rolando,0.42,0.747,Y,
4CPB0bcABzVPoMvioOg7yj,detroit-techno,Aztlan,DJ Rolando,0.822,0.961,Y,
